date,country,daily case,daily deaths,life lost
2/11/20,Ireland,0,0,0
2/12/20,Ireland,0,0,0
2/13/20,Ireland,0,0,0
2/14/20,Ireland,0,0,0
2/15/20,Ireland,0,0,0
2/16/20,Ireland,0,0,0
2/17/20,Ireland,0,0,0
2/18/20,Ireland,0,0,0
2/19/20,Ireland,0,0,0
2/20/20,Ireland,0,0,0
2/21/20,Ireland,0,0,0
2/22/20,Ireland,0,0,0
2/23/20,Ireland,0,0,0
2/24/20,Ireland,0,0,0
2/25/20,Ireland,0,0,0
2/26/20,Ireland,0,0,0
2/27/20,Ireland,0,0,0
2/28/20,Ireland,0,0,0
2/29/20,Ireland,1,0,0
3/1/20,Ireland,0,0,0
3/2/20,Ireland,0,0,0
3/3/20,Ireland,1,0,0
3/4/20,Ireland,4,0,0
3/5/20,Ireland,0,0,0
3/6/20,Ireland,12,0,0
3/7/20,Ireland,0,0,0
3/8/20,Ireland,1,0,0
3/9/20,Ireland,2,0,0
3/10/20,Ireland,13,0,0
3/11/20,Ireland,9,1,-1
3/12/20,Ireland,0,0,0
3/13/20,Ireland,47,0,0
3/14/20,Ireland,39,1,-1
3/15/20,Ireland,0,0,0
3/16/20,Ireland,40,0,0
3/17/20,Ireland,54,0,0
3/18/20,Ireland,69,0,0
3/19/20,Ireland,265,1,-1
3/20/20,Ireland,126,0,0
3/21/20,Ireland,102,0,0
3/22/20,Ireland,121,1,-1
3/23/20,Ireland,219,2,-2
3/24/20,Ireland,204,1,-1
3/25/20,Ireland,235,2,-2
3/26/20,Ireland,255,10,-10
3/27/20,Ireland,302,3,-3
3/28/20,Ireland,294,14,-14
3/29/20,Ireland,200,10,-10
3/30/20,Ireland,295,8,-8
3/31/20,Ireland,325,17,-17
4/1/20,Ireland,212,14,-14
4/2/20,Ireland,402,13,-13
4/3/20,Ireland,424,22,-22
4/4/20,Ireland,331,17,-17
4/5/20,Ireland,390,21,-21
4/6/20,Ireland,370,16,-16
4/7/20,Ireland,345,36,-36
4/8/20,Ireland,365,25,-25
4/9/20,Ireland,500,28,-28
4/10/20,Ireland,1515,24,-24
4/11/20,Ireland,839,33,-33
4/12/20,Ireland,727,14,-14
4/13/20,Ireland,992,31,-31
4/14/20,Ireland,832,41,-41
4/15/20,Ireland,1068,38,-38
4/16/20,Ireland,724,42,-42
4/17/20,Ireland,709,44,-44
4/18/20,Ireland,778,41,-41
4/19/20,Ireland,493,39,-39
4/20/20,Ireland,401,77,-77
4/21/20,Ireland,388,43,-43
4/22/20,Ireland,631,39,-39
4/23/20,Ireland,936,25,-25
4/24/20,Ireland,577,220,-220
4/25/20,Ireland,377,49,-49
4/26/20,Ireland,701,24,-24
4/27/20,Ireland,386,15,-15
4/28/20,Ireland,229,57,-57
4/29/20,Ireland,376,31,-31
4/30/20,Ireland,359,42,-42
5/1/20,Ireland,221,33,-33
5/2/20,Ireland,343,21,-21
5/3/20,Ireland,330,17,-17
5/4/20,Ireland,266,16,-16
5/5/20,Ireland,211,20,-20
5/6/20,Ireland,265,36,-36
5/7/20,Ireland,137,28,-28
5/8/20,Ireland,156,26,-26
5/9/20,Ireland,219,17,-17
5/10/20,Ireland,236,12,-12
5/11/20,Ireland,139,9,-9
5/12/20,Ireland,107,21,-21
5/13/20,Ireland,159,9,-9
5/14/20,Ireland,426,9,-9
5/15/20,Ireland,129,12,-12
5/16/20,Ireland,92,15,-15
5/17/20,Ireland,64,10,-10
5/18/20,Ireland,88,4,-4
5/19/20,Ireland,51,14,-14
5/20/20,Ireland,64,10,-10
5/21/20,Ireland,76,12,-12
5/22/20,Ireland,115,9,-9
5/23/20,Ireland,76,12,-12
5/24/20,Ireland,57,4,-4
5/25/20,Ireland,59,0,0
5/26/20,Ireland,37,9,-9
5/27/20,Ireland,68,16,-16
5/28/20,Ireland,38,8,-8
5/29/20,Ireland,35,6,-6
5/30/20,Ireland,53,6,-6
5/31/20,Ireland,61,1,-1
6/1/20,Ireland,72,0,0
6/2/20,Ireland,4,8,-8
6/3/20,Ireland,45,1,-1
6/4/20,Ireland,31,5,-5
6/5/20,Ireland,21,6,-6
6/6/20,Ireland,20,8,-8
6/7/20,Ireland,18,1,-1
6/8/20,Ireland,6,4,-4
6/9/20,Ireland,8,8,-8
6/10/20,Ireland,16,4,-4
6/11/20,Ireland,7,8,-8
6/12/20,Ireland,12,2,-2
6/13/20,Ireland,45,0,0
6/14/20,Ireland,8,1,-1
6/15/20,Ireland,18,0,0
6/16/20,Ireland,13,3,-3
6/17/20,Ireland,7,1,-1
6/18/20,Ireland,14,4,-4
6/19/20,Ireland,13,0,0
6/20/20,Ireland,6,1,-1
6/21/20,Ireland,5,0,0
6/22/20,Ireland,4,2,-2
6/23/20,Ireland,8,3,-3
6/24/20,Ireland,5,6,-6
6/25/20,Ireland,9,1,-1
6/26/20,Ireland,9,3,-3
6/27/20,Ireland,23,4,-4
6/28/20,Ireland,2,1,-1
6/29/20,Ireland,23,0,0
6/30/20,Ireland,11,1,-1
7/1/20,Ireland,4,2,-2
7/2/20,Ireland,12,0,0
7/3/20,Ireland,9,2,-2
7/4/20,Ireland,11,1,-1
7/5/20,Ireland,18,0,0
7/6/20,Ireland,4,0,0
7/7/20,Ireland,7,1,-1
7/8/20,Ireland,4,0,0
7/9/20,Ireland,23,5,-5
7/10/20,Ireland,24,1,-1
7/11/20,Ireland,22,2,-2
7/12/20,Ireland,17,0,0
7/13/20,Ireland,10,0,0
7/14/20,Ireland,32,0,0
7/15/20,Ireland,13,2,-2
7/16/20,Ireland,15,1,-1
7/17/20,Ireland,32,3,-3
7/18/20,Ireland,20,1,-1
7/19/20,Ireland,10,0,0
7/20/20,Ireland,6,0,0
7/21/20,Ireland,36,0,0
7/22/20,Ireland,17,1,-1
7/23/20,Ireland,7,9,-9
7/24/20,Ireland,19,0,0
7/25/20,Ireland,24,1,-1
7/26/20,Ireland,12,0,0
7/27/20,Ireland,11,0,0
7/28/20,Ireland,37,0,0
7/29/20,Ireland,13,0,0
7/30/20,Ireland,85,0,0
7/31/20,Ireland,38,0,0
8/1/20,Ireland,44,0,0
8/2/20,Ireland,53,0,0
8/3/20,Ireland,46,0,0
8/4/20,Ireland,45,0,0
8/5/20,Ireland,50,0,0
8/6/20,Ireland,69,5,-5
8/7/20,Ireland,98,4,-4
8/8/20,Ireland,174,0,0
8/9/20,Ireland,68,0,0
8/10/20,Ireland,56,0,0
8/11/20,Ireland,33,1,-1
8/12/20,Ireland,37,1,-1
8/13/20,Ireland,91,0,0
8/14/20,Ireland,66,0,0
8/15/20,Ireland,196,0,0
8/16/20,Ireland,66,0,0
8/17/20,Ireland,56,0,0
8/18/20,Ireland,186,1,-1
8/19/20,Ireland,48,0,0
8/20/20,Ireland,129,1,-1
8/21/20,Ireland,79,0,0
8/22/20,Ireland,153,1,-1
8/23/20,Ireland,61,0,0
8/24/20,Ireland,147,0,0
8/25/20,Ireland,85,0,0
8/26/20,Ireland,162,0,0
8/27/20,Ireland,90,0,0
8/28/20,Ireland,125,0,0
8/29/20,Ireland,142,0,0
8/30/20,Ireland,40,0,0
8/31/20,Ireland,51,0,0
9/1/20,Ireland,214,0,0
9/2/20,Ireland,89,0,0
9/3/20,Ireland,92,0,0
9/4/20,Ireland,97,0,0
9/5/20,Ireland,231,0,0
9/6/20,Ireland,138,0,0
9/7/20,Ireland,102,0,0
9/8/20,Ireland,306,1,-1
9/9/20,Ireland,84,3,-3
9/10/20,Ireland,196,0,0
9/11/20,Ireland,211,0,0
9/12/20,Ireland,159,2,-2
9/13/20,Ireland,255,1,-1
9/14/20,Ireland,207,0,0
9/15/20,Ireland,357,3,-3
9/16/20,Ireland,250,1,-1
9/17/20,Ireland,224,1,-1
9/18/20,Ireland,248,3,-3
9/19/20,Ireland,267,0,0
9/20/20,Ireland,395,0,0
9/21/20,Ireland,188,0,0
9/22/20,Ireland,323,0,0
9/23/20,Ireland,231,2,-2
9/24/20,Ireland,319,3,-3
9/25/20,Ireland,321,0,0
9/26/20,Ireland,245,5,-5
9/27/20,Ireland,430,0,0
9/28/20,Ireland,387,0,0
9/29/20,Ireland,363,1,-1
9/30/20,Ireland,415,1,-1
10/1/20,Ireland,442,2,-2
10/2/20,Ireland,466,0,0
10/3/20,Ireland,605,9,-9
10/4/20,Ireland,364,0,0
10/5/20,Ireland,517,0,0
10/6/20,Ireland,424,1,-1
10/7/20,Ireland,611,5,-5
10/8/20,Ireland,502,1,-1
10/9/20,Ireland,617,4,-4
10/10/20,Ireland,1011,3,-3
10/11/20,Ireland,814,2,-2
10/12/20,Ireland,823,1,-1
10/13/20,Ireland,808,3,-3
10/14/20,Ireland,1084,5,-5
10/15/20,Ireland,1186,3,-3
10/16/20,Ireland,998,3,-3
10/17/20,Ireland,1251,8,-8
10/18/20,Ireland,1284,3,-3
10/19/20,Ireland,1031,0,0
10/20/20,Ireland,1263,13,-13
10/21/20,Ireland,1166,3,-3
10/22/20,Ireland,1054,3,-3
10/23/20,Ireland,785,7,-7
10/24/20,Ireland,847,4,-4
10/25/20,Ireland,1020,0,0
10/26/20,Ireland,939,3,-3
10/27/20,Ireland,700,5,-5
10/28/20,Ireland,667,6,-6
10/29/20,Ireland,863,6,-6
10/30/20,Ireland,762,6,-6
10/31/20,Ireland,397,5,-5
11/1/20,Ireland,546,2,-2
11/2/20,Ireland,748,2,-2
11/3/20,Ireland,298,5,-5
11/4/20,Ireland,435,8,-8
11/5/20,Ireland,563,3,-3
11/6/20,Ireland,492,7,-7
11/7/20,Ireland,317,5,-5
11/8/20,Ireland,539,2,-2
11/9/20,Ireland,265,1,-1
11/10/20,Ireland,230,15,-15
11/11/20,Ireland,358,2,-2
11/12/20,Ireland,385,0,0
11/13/20,Ireland,467,7,-7
11/14/20,Ireland,427,6,-6
11/15/20,Ireland,377,1,-1
11/16/20,Ireland,453,5,-5
11/17/20,Ireland,330,11,-11
11/18/20,Ireland,372,11,-11
11/19/20,Ireland,415,4,-4
11/20/20,Ireland,329,8,-8
11/21/20,Ireland,341,4,-4
11/22/20,Ireland,318,1,-1
11/23/20,Ireland,250,0,0
11/24/20,Ireland,219,5,-5
11/25/20,Ireland,257,5,-5
11/26/20,Ireland,307,3,-3
11/27/20,Ireland,205,7,-7
11/28/20,Ireland,243,7,-7
11/29/20,Ireland,299,2,-2
11/30/20,Ireland,303,1,-1
12/1/20,Ireland,254,16,-16
12/2/20,Ireland,268,5,-5
12/3/20,Ireland,162,6,-6
12/4/20,Ireland,263,6,-6
12/5/20,Ireland,457,13,-13
12/6/20,Ireland,298,0,0
12/7/20,Ireland,222,0,0
12/8/20,Ireland,214,0,0
12/9/20,Ireland,218,5,-5
12/10/20,Ireland,303,15,-15
12/11/20,Ireland,304,3,-3
12/12/20,Ireland,249,3,-3
12/13/20,Ireland,429,1,-1
12/14/20,Ireland,264,2,-2
12/15/20,Ireland,327,8,-8
12/16/20,Ireland,421,6,-6
12/17/20,Ireland,481,3,-3
12/18/20,Ireland,576,6,-6
12/19/20,Ireland,522,5,-5
12/20/20,Ireland,766,4,-4
12/21/20,Ireland,725,0,0
12/22/20,Ireland,961,13,-13
12/23/20,Ireland,927,13,-13
12/24/20,Ireland,918,8,-8
12/25/20,Ireland,1025,2,-2
12/26/20,Ireland,1296,6,-6
12/27/20,Ireland,735,4,-4
12/28/20,Ireland,765,1,-1
12/29/20,Ireland,1545,8,-8
12/30/20,Ireland,1718,13,-13
12/31/20,Ireland,1622,11,-11
1/1/21,Ireland,1753,11,-11
1/2/21,Ireland,3394,4,-4
1/3/21,Ireland,4961,7,-7
1/4/21,Ireland,6110,6,-6
1/5/21,Ireland,5325,17,-17
1/6/21,Ireland,7832,17,-17
1/7/21,Ireland,6503,8,-8
1/8/21,Ireland,8227,20,-20
1/9/21,Ireland,4843,9,-9
1/10/21,Ireland,6886,8,-8
1/11/21,Ireland,4926,8,-8
1/12/21,Ireland,3052,45,-45
1/13/21,Ireland,3553,63,-63
1/14/21,Ireland,3913,28,-28
1/15/21,Ireland,3491,48,-48
1/16/21,Ireland,3232,59,-59
1/17/21,Ireland,2946,13,-13
1/18/21,Ireland,2117,8,-8
1/19/21,Ireland,1996,92,-92
1/20/21,Ireland,2485,60,-60
1/21/21,Ireland,2598,50,-50
1/22/21,Ireland,2357,52,-52
1/23/21,Ireland,1905,77,-77
1/24/21,Ireland,1370,23,-23
1/25/21,Ireland,1369,7,-7
1/26/21,Ireland,928,89,-89
1/27/21,Ireland,1331,54,-54
1/28/21,Ireland,1463,47,-47
1/29/21,Ireland,1247,47,-47
1/30/21,Ireland,1411,78,-78
1/31/21,Ireland,1244,15,-15
2/1/21,Ireland,1006,10,-10
2/2/21,Ireland,871,101,-101
2/3/21,Ireland,1006,94,-94
2/4/21,Ireland,1314,74,-74
2/5/21,Ireland,1019,35,-35
2/6/21,Ireland,785,53,-53
2/7/21,Ireland,1020,12,-12
2/8/21,Ireland,829,1,-1
2/9/21,Ireland,543,65,-65
2/10/21,Ireland,999,42,-42
2/11/21,Ireland,862,52,-52
2/12/21,Ireland,919,19,-19
2/13/21,Ireland,1076,66,-66
2/14/21,Ireland,786,17,-17
2/15/21,Ireland,820,0,0
2/16/21,Ireland,711,32,-32
2/17/21,Ireland,638,56,-56
2/18/21,Ireland,896,46,-46
2/19/21,Ireland,753,27,-27
2/20/21,Ireland,978,26,-26
2/21/21,Ireland,679,1,-1
2/22/21,Ireland,686,1,-1
2/23/21,Ireland,557,44,-44
2/24/21,Ireland,540,56,-56
2/25/21,Ireland,638,34,-34
2/26/21,Ireland,773,29,-29
2/27/21,Ireland,729,13,-13
2/28/21,Ireland,612,6,-6
3/1/21,Ireland,681,0,0
3/2/21,Ireland,357,14,-14
3/3/21,Ireland,559,24,-24
3/4/21,Ireland,460,39,-39
3/5/21,Ireland,520,9,-9
3/6/21,Ireland,530,14,-14
3/7/21,Ireland,520,3,-3
3/8/21,Ireland,432,0,0
3/9/21,Ireland,306,30,-30
3/10/21,Ireland,631,47,-47
3/11/21,Ireland,591,10,-10
3/12/21,Ireland,641,9,-9
3/13/21,Ireland,538,16,-16
3/14/21,Ireland,383,0,0
3/15/21,Ireland,575,0,0
3/16/21,Ireland,347,18,-18
3/17/21,Ireland,552,14,-14
3/18/21,Ireland,581,0,0
3/19/21,Ireland,510,10,-10
3/20/21,Ireland,525,9,-9
3/21/21,Ireland,768,2,-2
3/22/21,Ireland,520,1,-1
3/23/21,Ireland,365,22,-22
3/24/21,Ireland,680,18,-18
3/25/21,Ireland,594,3,-3
3/26/21,Ireland,569,20,-20
3/27/21,Ireland,610,2,-2
3/28/21,Ireland,604,13,-13
3/29/21,Ireland,537,1,-1
3/30/21,Ireland,366,14,-14
3/31/21,Ireland,410,6,-6
4/1/21,Ireland,746,18,-18
4/2/21,Ireland,587,8,-8
4/3/21,Ireland,508,2,-2
4/4/21,Ireland,453,3,-3
4/5/21,Ireland,318,0,0
4/6/21,Ireland,441,9,-9
4/7/21,Ireland,418,5,-5
4/8/21,Ireland,398,5,-5
4/9/21,Ireland,469,32,-32
4/10/21,Ireland,451,14,-14
4/11/21,Ireland,302,2,-2
4/12/21,Ireland,385,0,0
4/13/21,Ireland,354,18,-18
4/14/21,Ireland,421,9,-9
4/15/21,Ireland,297,8,-8
4/16/21,Ireland,417,11,-11
4/17/21,Ireland,419,4,-4
4/18/21,Ireland,270,1,-1
4/19/21,Ireland,403,0,0
4/20/21,Ireland,386,11,-11
4/21/21,Ireland,398,9,-9
4/22/21,Ireland,615,10,-10
4/23/21,Ireland,433,1,-1
4/24/21,Ireland,461,5,-5
4/25/21,Ireland,429,1,-1
4/26/21,Ireland,436,1,-1
4/27/21,Ireland,420,10,-10
4/28/21,Ireland,368,12,-12
4/29/21,Ireland,469,3,-3
4/30/21,Ireland,544,4,-4
5/1/21,Ireland,567,3,-3
5/2/21,Ireland,401,0,0
5/3/21,Ireland,452,0,0
5/4/21,Ireland,382,2,-2
5/5/21,Ireland,415,7,-7
5/6/21,Ireland,387,6,-6
5/7/21,Ireland,430,0,0
5/8/21,Ireland,399,1,-1
5/9/21,Ireland,506,2,-2
5/10/21,Ireland,380,0,0
5/11/21,Ireland,378,8,-8
5/12/21,Ireland,446,8,-8
5/13/21,Ireland,437,0,0
5/14/21,Ireland,420,4,-4
5/15/21,Ireland,461,0,0
5/16/21,Ireland,375,0,0
5/17/21,Ireland,379,0,0
5/18/21,Ireland,365,0,0
5/19/21,Ireland,526,0,0
5/20/21,Ireland,470,0,0
5/21/21,Ireland,533,0,0
5/22/21,Ireland,384,0,0
5/23/21,Ireland,447,0,0
5/24/21,Ireland,349,0,0
5/25/21,Ireland,353,0,0
5/26/21,Ireland,445,0,0
5/27/21,Ireland,432,0,0
5/28/21,Ireland,461,0,0
5/29/21,Ireland,456,0,0
5/30/21,Ireland,367,0,0
5/31/21,Ireland,370,0,0
6/1/21,Ireland,337,0,0
6/2/21,Ireland,407,0,0
6/3/21,Ireland,465,0,0
6/4/21,Ireland,517,0,0
6/5/21,Ireland,416,0,0
6/6/21,Ireland,313,0,0
6/7/21,Ireland,377,0,0
6/8/21,Ireland,239,0,0
6/9/21,Ireland,227,0,0
6/10/21,Ireland,398,0,0
6/11/21,Ireland,319,0,0
6/12/21,Ireland,431,0,0
6/13/21,Ireland,315,0,0
6/14/21,Ireland,202,0,0
6/15/21,Ireland,283,0,0
6/16/21,Ireland,287,0,0
6/17/21,Ireland,373,38,-38
6/18/21,Ireland,302,0,0
6/19/21,Ireland,393,0,0
6/20/21,Ireland,393,0,0
6/21/21,Ireland,284,0,0
6/22/21,Ireland,174,0,0
6/23/21,Ireland,298,10,-10
6/24/21,Ireland,304,0,0
6/25/21,Ireland,380,0,0
6/26/21,Ireland,443,0,0
6/27/21,Ireland,340,0,0
6/28/21,Ireland,329,0,0
6/29/21,Ireland,342,0,0
6/30/21,Ireland,-23,9,-9
7/1/21,Ireland,876,2,-2
7/2/21,Ireland,512,0,0
7/3/21,Ireland,448,0,0
7/4/21,Ireland,562,0,0
7/5/21,Ireland,335,0,0
7/6/21,Ireland,397,0,0
7/7/21,Ireland,533,6,-6
7/8/21,Ireland,533,0,0
7/9/21,Ireland,631,0,0
7/10/21,Ireland,581,0,0
7/11/21,Ireland,576,0,0
7/12/21,Ireland,572,0,0
7/13/21,Ireland,589,0,0
7/14/21,Ireland,737,12,-12
7/15/21,Ireland,994,0,0
7/16/21,Ireland,1170,0,0
7/17/21,Ireland,1377,0,0
7/18/21,Ireland,1179,0,0
7/19/21,Ireland,1071,0,0
7/20/21,Ireland,1110,0,0
7/21/21,Ireland,1260,8,-8
7/22/21,Ireland,1188,0,0
7/23/21,Ireland,1386,0,0
7/24/21,Ireland,1345,0,0
7/25/21,Ireland,1126,0,0
7/26/21,Ireland,1276,0,0
7/27/21,Ireland,1114,0,0
7/28/21,Ireland,1301,9,-9
7/29/21,Ireland,1361,0,0
7/30/21,Ireland,1501,0,0
7/31/21,Ireland,1427,0,0
8/1/21,Ireland,1098,0,0
8/2/21,Ireland,1352,0,0
8/3/21,Ireland,884,0,0
8/4/21,Ireland,1217,9,-9
8/5/21,Ireland,1492,0,0
8/6/21,Ireland,1781,0,0
8/7/21,Ireland,1828,0,0
8/8/21,Ireland,1837,0,0
8/9/21,Ireland,1411,0,0
8/10/21,Ireland,1509,0,0
8/11/21,Ireland,1819,15,-15
8/12/21,Ireland,1733,0,0
8/13/21,Ireland,1978,0,0
8/14/21,Ireland,2074,0,0
8/15/21,Ireland,1758,0,0
8/16/21,Ireland,1441,0,0
8/17/21,Ireland,1496,0,0
8/18/21,Ireland,1704,15,-15
8/19/21,Ireland,1818,0,0
8/20/21,Ireland,2098,0,0
8/21/21,Ireland,2125,0,0
8/22/21,Ireland,1688,0,0
8/23/21,Ireland,1590,0,0
8/24/21,Ireland,1571,0,0
8/25/21,Ireland,2051,18,-18
8/26/21,Ireland,1866,0,0
8/27/21,Ireland,1875,0,0
8/28/21,Ireland,1997,0,0
8/29/21,Ireland,1706,0,0
8/30/21,Ireland,1292,0,0
8/31/21,Ireland,1382,0,0
9/1/21,Ireland,1789,20,-20
9/2/21,Ireland,-1707,0,0
9/3/21,Ireland,1407,0,0
9/4/21,Ireland,1703,0,0
9/5/21,Ireland,1180,0,0
9/6/21,Ireland,1136,0,0
9/7/21,Ireland,1465,0,0
9/8/21,Ireland,1537,43,-43
9/9/21,Ireland,1271,0,0
9/10/21,Ireland,1619,0,0
9/11/21,Ireland,1466,0,0
9/12/21,Ireland,1346,0,0
9/13/21,Ireland,877,0,0
9/14/21,Ireland,1176,0,0
9/15/21,Ireland,-1176,24,-24
9/16/21,Ireland,3765,0,0
9/17/21,Ireland,1386,0,0
9/18/21,Ireland,1456,0,0
9/19/21,Ireland,1224,0,0
9/20/21,Ireland,1150,0,0
9/21/21,Ireland,1420,0,0
9/22/21,Ireland,1429,30,-30
9/23/21,Ireland,1354,0,0
9/24/21,Ireland,1163,0,0
9/25/21,Ireland,1335,0,0
9/26/21,Ireland,1459,0,0
9/27/21,Ireland,1044,0,0
9/28/21,Ireland,1497,0,0
9/29/21,Ireland,1447,40,-40
9/30/21,Ireland,1267,0,0
10/1/21,Ireland,1057,0,0
10/2/21,Ireland,1586,0,0
10/3/21,Ireland,1051,0,0
10/4/21,Ireland,893,0,0
10/5/21,Ireland,1124,0,0
10/6/21,Ireland,982,31,-31
10/7/21,Ireland,1206,0,0
10/8/21,Ireland,2002,0,0
10/9/21,Ireland,1940,0,0
10/10/21,Ireland,1384,0,0
10/11/21,Ireland,1357,0,0
10/12/21,Ireland,1456,0,0
1/22/20,Portugal,0,0,0
1/23/20,Portugal,0,0,0
1/24/20,Portugal,0,0,0
1/25/20,Portugal,0,0,0
1/26/20,Portugal,0,0,0
1/27/20,Portugal,0,0,0
1/28/20,Portugal,0,0,0
1/29/20,Portugal,0,0,0
1/30/20,Portugal,0,0,0
1/31/20,Portugal,0,0,0
2/1/20,Portugal,0,0,0
2/2/20,Portugal,0,0,0
2/3/20,Portugal,0,0,0
2/4/20,Portugal,0,0,0
2/5/20,Portugal,0,0,0
2/6/20,Portugal,0,0,0
2/7/20,Portugal,0,0,0
2/8/20,Portugal,0,0,0
2/9/20,Portugal,0,0,0
2/10/20,Portugal,0,0,0
2/11/20,Portugal,0,0,0
2/12/20,Portugal,0,0,0
2/13/20,Portugal,0,0,0
2/14/20,Portugal,0,0,0
2/15/20,Portugal,0,0,0
2/16/20,Portugal,0,0,0
2/17/20,Portugal,0,0,0
2/18/20,Portugal,0,0,0
2/19/20,Portugal,0,0,0
2/20/20,Portugal,0,0,0
2/21/20,Portugal,0,0,0
2/22/20,Portugal,0,0,0
2/23/20,Portugal,0,0,0
2/24/20,Portugal,0,0,0
2/25/20,Portugal,0,0,0
2/26/20,Portugal,0,0,0
2/27/20,Portugal,0,0,0
2/28/20,Portugal,0,0,0
2/29/20,Portugal,0,0,0
3/1/20,Portugal,0,0,0
3/2/20,Portugal,2,0,0
3/3/20,Portugal,0,0,0
3/4/20,Portugal,3,0,0
3/5/20,Portugal,3,0,0
3/6/20,Portugal,5,0,0
3/7/20,Portugal,7,0,0
3/8/20,Portugal,10,0,0
3/9/20,Portugal,0,0,0
3/10/20,Portugal,11,0,0
3/11/20,Portugal,18,0,0
3/12/20,Portugal,0,0,0
3/13/20,Portugal,53,0,0
3/14/20,Portugal,57,0,0
3/15/20,Portugal,76,0,0
3/16/20,Portugal,86,0,0
3/17/20,Portugal,117,1,-1
3/18/20,Portugal,0,1,-1
3/19/20,Portugal,337,1,-1
3/20/20,Portugal,235,3,-3
3/21/20,Portugal,260,6,-6
3/22/20,Portugal,320,2,-2
3/23/20,Portugal,460,9,-9
3/24/20,Portugal,302,10,-10
3/25/20,Portugal,633,10,-10
3/26/20,Portugal,549,17,-17
3/27/20,Portugal,724,16,-16
3/28/20,Portugal,902,24,-24
3/29/20,Portugal,792,19,-19
3/30/20,Portugal,446,21,-21
3/31/20,Portugal,1035,20,-20
4/1/20,Portugal,808,27,-27
4/2/20,Portugal,783,22,-22
4/3/20,Portugal,852,37,-37
4/4/20,Portugal,638,20,-20
4/5/20,Portugal,754,29,-29
4/6/20,Portugal,452,16,-16
4/7/20,Portugal,712,34,-34
4/8/20,Portugal,699,35,-35
4/9/20,Portugal,815,29,-29
4/10/20,Portugal,1516,26,-26
4/11/20,Portugal,515,35,-35
4/12/20,Portugal,598,34,-34
4/13/20,Portugal,349,31,-31
4/14/20,Portugal,514,32,-32
4/15/20,Portugal,643,32,-32
4/16/20,Portugal,750,30,-30
4/17/20,Portugal,181,28,-28
4/18/20,Portugal,663,30,-30
4/19/20,Portugal,521,27,-27
4/20/20,Portugal,657,21,-21
4/21/20,Portugal,516,27,-27
4/22/20,Portugal,603,23,-23
4/23/20,Portugal,371,35,-35
4/24/20,Portugal,444,34,-34
4/25/20,Portugal,595,26,-26
4/26/20,Portugal,472,23,-23
4/27/20,Portugal,163,25,-25
4/28/20,Portugal,295,20,-20
4/29/20,Portugal,183,25,-25
4/30/20,Portugal,540,16,-16
5/1/20,Portugal,306,18,-18
5/2/20,Portugal,-161,16,-16
5/3/20,Portugal,92,20,-20
5/4/20,Portugal,242,20,-20
5/5/20,Portugal,178,11,-11
5/6/20,Portugal,480,15,-15
5/7/20,Portugal,533,16,-16
5/8/20,Portugal,553,9,-9
5/9/20,Portugal,138,12,-12
5/10/20,Portugal,175,9,-9
5/11/20,Portugal,98,9,-9
5/12/20,Portugal,234,19,-19
5/13/20,Portugal,219,12,-12
5/14/20,Portugal,187,9,-9
5/15/20,Portugal,264,6,-6
5/16/20,Portugal,227,13,-13
5/17/20,Portugal,226,15,-15
5/18/20,Portugal,173,13,-13
5/19/20,Portugal,223,16,-16
5/20/20,Portugal,228,16,-16
5/21/20,Portugal,252,14,-14
5/22/20,Portugal,288,12,-12
5/23/20,Portugal,271,13,-13
5/24/20,Portugal,152,14,-14
5/25/20,Portugal,165,14,-14
5/26/20,Portugal,219,12,-12
5/27/20,Portugal,285,14,-14
5/28/20,Portugal,304,13,-13
5/29/20,Portugal,350,14,-14
5/30/20,Portugal,257,13,-13
5/31/20,Portugal,297,14,-14
6/1/20,Portugal,200,14,-14
6/2/20,Portugal,195,12,-12
6/3/20,Portugal,366,11,-11
6/4/20,Portugal,331,8,-8
6/5/20,Portugal,377,10,-10
6/6/20,Portugal,382,9,-9
6/7/20,Portugal,342,5,-5
6/8/20,Portugal,192,6,-6
6/9/20,Portugal,421,7,-7
6/10/20,Portugal,294,5,-5
6/11/20,Portugal,310,7,-7
6/12/20,Portugal,270,1,-1
6/13/20,Portugal,283,7,-7
6/14/20,Portugal,227,5,-5
6/15/20,Portugal,346,3,-3
6/16/20,Portugal,300,2,-2
6/17/20,Portugal,336,1,-1
6/18/20,Portugal,417,1,-1
6/19/20,Portugal,375,3,-3
6/20/20,Portugal,377,1,-1
6/21/20,Portugal,292,2,-2
6/22/20,Portugal,259,4,-4
6/23/20,Portugal,345,6,-6
6/24/20,Portugal,367,3,-3
6/25/20,Portugal,311,6,-6
6/26/20,Portugal,451,6,-6
6/27/20,Portugal,323,6,-6
6/28/20,Portugal,457,3,-3
6/29/20,Portugal,266,4,-4
6/30/20,Portugal,229,8,-8
7/1/20,Portugal,313,3,-3
7/2/20,Portugal,328,8,-8
7/3/20,Portugal,374,11,-11
7/4/20,Portugal,413,7,-7
7/5/20,Portugal,328,9,-9
7/6/20,Portugal,232,6,-6
7/7/20,Portugal,287,9,-9
7/8/20,Portugal,443,2,-2
7/9/20,Portugal,418,13,-13
7/10/20,Portugal,402,2,-2
7/11/20,Portugal,542,8,-8
7/12/20,Portugal,291,6,-6
7/13/20,Portugal,306,2,-2
7/14/20,Portugal,233,6,-6
7/15/20,Portugal,375,8,-8
