date,country,daily case,daily deaths,life lost
2020-05-22,Portugal,288,12,-12
2020-05-23,Portugal,271,13,-13
2020-05-24,Portugal,152,14,-14
2020-05-25,Portugal,165,14,-14
2020-05-26,Portugal,219,12,-12
2020-05-27,Portugal,285,14,-14
2020-05-28,Portugal,304,13,-13
2020-05-29,Portugal,350,14,-14
2020-05-30,Portugal,257,13,-13
2020-05-31,Portugal,297,14,-14
2020-06-01,Portugal,200,14,-14
2020-06-02,Portugal,195,12,-12
2020-06-03,Portugal,366,11,-11
2020-06-04,Portugal,331,8,-8
2020-06-05,Portugal,377,10,-10
2020-06-06,Portugal,382,9,-9
2020-06-07,Portugal,342,5,-5
2020-06-08,Portugal,192,6,-6
2020-06-09,Portugal,421,7,-7
2020-06-10,Portugal,294,5,-5
2020-06-11,Portugal,310,7,-7
2020-06-12,Portugal,270,1,-1
2020-06-13,Portugal,283,7,-7
2020-06-14,Portugal,227,5,-5
2020-06-15,Portugal,346,3,-3
2020-06-16,Portugal,300,2,-2
2020-06-17,Portugal,336,1,-1
2020-06-18,Portugal,417,1,-1
2020-06-19,Portugal,375,3,-3
2020-06-20,Portugal,377,1,-1
2020-06-21,Portugal,292,2,-2
2020-06-22,Portugal,259,4,-4
2020-06-23,Portugal,345,6,-6
2020-06-24,Portugal,367,3,-3
2020-06-25,Portugal,311,6,-6
2020-06-26,Portugal,451,6,-6
2020-06-27,Portugal,323,6,-6
2020-06-28,Portugal,457,3,-3
2020-06-29,Portugal,266,4,-4
2020-06-30,Portugal,229,8,-8
2020-07-01,Portugal,313,3,-3
2020-07-02,Portugal,328,8,-8
2020-07-03,Portugal,374,11,-11
2020-07-04,Portugal,413,7,-7
2020-07-05,Portugal,328,9,-9
2020-07-06,Portugal,232,6,-6
2020-07-07,Portugal,287,9,-9
2020-07-08,Portugal,443,2,-2
2020-07-09,Portugal,418,13,-13
2020-07-10,Portugal,402,2,-2
2020-07-11,Portugal,542,8,-8
2020-07-12,Portugal,291,6,-6
2020-07-13,Portugal,306,2,-2
2020-07-14,Portugal,233,6,-6
2020-07-15,Portugal,375,8,-8
2020-07-16,Portugal,339,3,-3
2020-07-17,Portugal,312,3,-3
2020-07-18,Portugal,313,2,-2
2020-07-19,Portugal,246,5,-5
2020-07-20,Portugal,135,2,-2
2020-07-21,Portugal,127,6,-6
2020-07-22,Portugal,252,5,-5
2020-07-23,Portugal,229,3,-3
2020-07-24,Portugal,313,7,-7
2020-07-25,Portugal,263,4,-4
2020-07-26,Portugal,209,1,-1
2020-07-27,Portugal,135,2,-2
2020-07-28,Portugal,111,3,-3
2020-07-29,Portugal,203,3,-3
2020-07-30,Portugal,255,2,-2
2020-07-31,Portugal,204,8,-8
2020-08-01,Portugal,238,2,-2
2020-08-02,Portugal,153,1,-1
2020-08-03,Portugal,106,0,0
2020-08-04,Portugal,112,1,-1
2020-08-05,Portugal,167,1,-1
2020-08-06,Portugal,213,3,-3
2020-08-07,Portugal,290,3,-3
2020-08-08,Portugal,186,4,-4
2020-08-09,Portugal,131,6,-6
2020-08-10,Portugal,157,3,-3
2020-08-11,Portugal,120,2,-2
2020-08-12,Portugal,278,3,-3
2020-08-13,Portugal,325,6,-6
2020-08-14,Portugal,235,2,-2
2020-08-15,Portugal,198,3,-3
2020-08-16,Portugal,121,3,-3
2020-08-17,Portugal,132,1,-1
2020-08-18,Portugal,214,5,-5
2020-08-19,Portugal,253,2,-2
2020-08-20,Portugal,291,2,-2
2020-08-21,Portugal,219,4,-4
2020-08-22,Portugal,241,2,-2
2020-08-23,Portugal,145,2,-2
2020-08-24,Portugal,123,5,-5
2020-08-25,Portugal,192,4,-4
2020-08-26,Portugal,362,2,-2
2020-08-27,Portugal,399,2,-2
2020-08-28,Portugal,401,6,-6
2020-08-29,Portugal,374,3,-3
2020-08-30,Portugal,320,1,-1
2020-08-31,Portugal,244,3,-3
2020-09-01,Portugal,231,2,-2
2020-09-02,Portugal,390,3,-3
2020-09-03,Portugal,418,2,-2
2020-09-04,Portugal,406,4,-4
2020-09-05,Portugal,486,5,-5
2020-09-06,Portugal,315,2,-2
2020-09-07,Portugal,249,3,-3
2020-09-08,Portugal,388,3,-3
2020-09-09,Portugal,646,3,-3
2020-09-10,Portugal,585,3,-3
2020-09-11,Portugal,687,3,-3
2020-09-12,Portugal,497,5,-5
2020-09-13,Portugal,673,7,-7
2020-09-14,Portugal,613,4,-4
2020-09-15,Portugal,425,4,-4
2020-09-16,Portugal,605,3,-3
2020-09-17,Portugal,770,10,-10
2020-09-18,Portugal,780,6,-6
2020-09-19,Portugal,849,5,-5
2020-09-20,Portugal,552,13,-13
2020-09-21,Portugal,623,8,-8
2020-09-22,Portugal,463,5,-5
2020-09-23,Portugal,802,3,-3
2020-09-24,Portugal,691,3,-3
2020-09-25,Portugal,899,5,-5
2020-09-26,Portugal,884,8,-8
2020-09-27,Portugal,665,9,-9
2020-09-28,Portugal,425,4,-4
2020-09-29,Portugal,688,6,-6
2020-09-30,Portugal,825,8,-8
2020-10-01,Portugal,854,6,-6
2020-10-02,Portugal,888,6,-6
2020-10-03,Portugal,963,12,-12
2020-10-04,Portugal,904,10,-10
2020-10-05,Portugal,734,13,-13
2020-10-06,Portugal,427,14,-14
2020-10-07,Portugal,944,8,-8
2020-10-08,Portugal,1278,10,-10
2020-10-09,Portugal,1394,12,-12
2020-10-10,Portugal,1646,5,-5
2020-10-11,Portugal,1090,13,-13
2020-10-12,Portugal,1249,14,-14
2020-10-13,Portugal,1208,16,-16
2020-10-14,Portugal,2072,7,-7
2020-10-15,Portugal,2101,11,-11
2020-10-16,Portugal,2608,21,-21
2020-10-17,Portugal,2153,13,-13
2020-10-18,Portugal,1856,19,-19
2020-10-19,Portugal,1949,17,-17
2020-10-20,Portugal,1876,15,-15
2020-10-21,Portugal,2535,16,-16
2020-10-22,Portugal,3270,16,-16
2020-10-23,Portugal,2899,31,-31
2020-10-24,Portugal,3669,21,-21
2020-10-25,Portugal,2577,19,-19
2020-10-26,Portugal,2447,27,-27
2020-10-27,Portugal,3299,28,-28
2020-10-28,Portugal,3960,24,-24
2020-10-29,Portugal,4224,33,-33
2020-10-30,Portugal,4656,40,-40
2020-10-31,Portugal,4007,39,-39
2020-11-01,Portugal,3062,37,-37
2020-11-02,Portugal,2506,46,-46
2020-11-03,Portugal,2596,45,-45
2020-11-04,Portugal,7497,59,-59
2020-11-05,Portugal,4410,46,-46
2020-11-06,Portugal,5550,52,-52
2020-11-07,Portugal,6640,56,-56
2020-11-08,Portugal,5784,48,-48
2020-11-09,Portugal,4096,63,-63
2020-11-10,Portugal,3817,62,-62
2020-11-11,Portugal,4935,82,-82
2020-11-12,Portugal,5839,78,-78
2020-11-13,Portugal,6653,69,-69
2020-11-14,Portugal,6602,55,-55
2020-11-15,Portugal,6035,76,-76
2020-11-16,Portugal,8371,91,-91
2020-11-17,Portugal,4452,81,-81
2020-11-18,Portugal,5891,79,-79
2020-11-19,Portugal,6994,69,-69
2020-11-20,Portugal,6489,61,-61
2020-11-21,Portugal,6472,62,-62
2020-11-22,Portugal,4788,73,-73
2020-11-23,Portugal,4044,74,-74
2020-11-24,Portugal,3919,85,-85
2020-11-25,Portugal,5290,71,-71
2020-11-26,Portugal,6383,82,-82
2020-11-27,Portugal,5444,67,-67
2020-11-28,Portugal,4868,87,-87
2020-11-29,Portugal,4093,64,-64
2020-11-30,Portugal,3262,78,-78
2020-12-01,Portugal,2401,72,-72
2020-12-02,Portugal,3384,68,-68
2020-12-03,Portugal,3772,79,-79
2020-12-04,Portugal,4935,79,-79
2020-12-05,Portugal,6087,73,-73
2020-12-06,Portugal,3834,87,-87
2020-12-07,Portugal,2597,78,-78
2020-12-08,Portugal,2905,81,-81
2020-12-09,Portugal,4097,70,-70
2020-12-10,Portugal,3134,86,-86
2020-12-11,Portugal,5080,95,-95
2020-12-12,Portugal,4413,88,-88
2020-12-13,Portugal,4044,98,-98
2020-12-14,Portugal,2194,90,-90
2020-12-15,Portugal,2638,84,-84
2020-12-16,Portugal,4720,82,-82
2020-12-17,Portugal,4320,87,-87
2020-12-18,Portugal,4336,75,-75
2020-12-19,Portugal,3835,86,-86
2020-12-20,Portugal,3334,71,-71
2020-12-21,Portugal,2099,57,-57
2020-12-22,Portugal,2436,63,-63
2020-12-23,Portugal,4602,89,-89
2020-12-24,Portugal,4378,70,-70
2020-12-25,Portugal,4146,65,-65
2020-12-26,Portugal,1214,78,-78
2020-12-27,Portugal,1577,63,-63
2020-12-28,Portugal,2093,58,-58
2020-12-29,Portugal,3336,74,-74
2020-12-30,Portugal,6049,79,-79
2020-12-31,Portugal,7627,76,-76
2021-01-01,Portugal,6951,66,-66
2021-01-02,Portugal,3241,73,-73
2021-01-03,Portugal,3384,73,-73
2021-01-04,Portugal,4369,78,-78
2021-01-05,Portugal,4956,90,-90
2021-01-06,Portugal,10027,91,-91
2021-01-07,Portugal,9927,95,-95
2021-01-08,Portugal,10176,118,-118
2021-01-09,Portugal,9478,111,-111
2021-01-10,Portugal,7502,102,-102
2021-01-11,Portugal,5604,122,-122
2021-01-12,Portugal,7259,155,-155
2021-01-13,Portugal,10556,156,-156
2021-01-14,Portugal,10698,148,-148
2021-01-15,Portugal,10663,159,-159
2021-01-16,Portugal,10947,166,-166
2021-01-17,Portugal,10385,152,-152
2021-01-18,Portugal,6702,167,-167
2021-01-19,Portugal,10455,218,-218
2021-01-20,Portugal,14647,219,-219
2021-01-21,Portugal,13544,221,-221
2021-01-22,Portugal,13987,234,-234
2021-01-23,Portugal,15333,274,-274
2021-01-24,Portugal,11721,275,-275
2021-01-25,Portugal,6923,252,-252
2021-01-26,Portugal,10765,291,-291
2021-01-27,Portugal,15073,293,-293
2021-01-28,Portugal,16432,303,-303
2021-01-29,Portugal,13200,278,-278
2021-01-30,Portugal,12435,293,-293
2021-01-31,Portugal,9498,303,-303
2021-02-01,Portugal,5805,275,-275
2021-02-02,Portugal,5540,260,-260
2021-02-03,Portugal,9083,240,-240
2021-02-04,Portugal,7914,225,-225
2021-02-05,Portugal,6916,258,-258
2021-02-06,Portugal,6132,214,-214
2021-02-07,Portugal,3508,204,-204
2021-02-08,Portugal,2505,196,-196
2021-02-09,Portugal,2583,203,-203
2021-02-10,Portugal,4387,161,-161
2021-02-11,Portugal,3480,167,-167
2021-02-12,Portugal,2854,149,-149
2021-02-13,Portugal,2856,149,-149
2021-02-14,Portugal,1677,138,-138
2021-02-15,Portugal,1303,90,-90
2021-02-16,Portugal,1502,111,-111
2021-02-17,Portugal,2324,127,-127
2021-02-18,Portugal,1944,105,-105
2021-02-19,Portugal,1940,67,-67
2021-02-20,Portugal,1570,76,-76
2021-02-21,Portugal,1186,65,-65
2021-02-22,Portugal,549,61,-61
2021-02-23,Portugal,1032,63,-63
2021-02-24,Portugal,1480,50,-50
2021-02-25,Portugal,1160,49,-49
2021-02-26,Portugal,1027,58,-58
2021-02-27,Portugal,1071,33,-33
2021-02-28,Portugal,718,41,-41
2021-03-01,Portugal,394,34,-34
2021-03-02,Portugal,691,38,-38
2021-03-03,Portugal,979,41,-41
2021-03-04,Portugal,830,28,-28
2021-03-05,Portugal,949,28,-28
2021-03-06,Portugal,1007,26,-26
2021-03-07,Portugal,682,28,-28
2021-03-08,Portugal,365,25,-25
2021-03-09,Portugal,847,30,-30
2021-03-10,Portugal,642,22,-22
2021-03-11,Portugal,627,18,-18
2021-03-12,Portugal,577,15,-15
2021-03-13,Portugal,564,19,-19
2021-03-14,Portugal,541,15,-15
2021-03-15,Portugal,256,10,-10
2021-03-16,Portugal,384,13,-13
2021-03-17,Portugal,673,15,-15
2021-03-18,Portugal,485,21,-21
2021-03-19,Portugal,568,11,-11
2021-03-20,Portugal,457,8,-8
2021-03-21,Portugal,450,6,-6
2021-03-22,Portugal,248,16,-16
2021-03-23,Portugal,434,10,-10
2021-03-24,Portugal,575,11,-11
2021-03-25,Portugal,423,9,-9
2021-03-26,Portugal,488,5,-5
2021-03-27,Portugal,344,8,-8
2021-03-28,Portugal,365,10,-10
2021-03-29,Portugal,309,6,-6
2021-03-30,Portugal,388,2,-2
2021-03-31,Portugal,618,3,-3
2021-04-01,Portugal,592,11,-11
2021-04-02,Portugal,548,9,-9
2021-04-03,Portugal,280,7,-7
2021-04-04,Portugal,193,4,-4
2021-04-05,Portugal,159,6,-6
2021-04-06,Portugal,874,2,-2
2021-04-07,Portugal,663,3,-3
2021-04-08,Portugal,602,9,-9
2021-04-09,Portugal,694,5,-5
2021-04-10,Portugal,601,6,-6
2021-04-11,Portugal,566,6,-6
2021-04-12,Portugal,271,2,-2
2021-04-13,Portugal,408,5,-5
2021-04-14,Portugal,684,8,-8
2021-04-15,Portugal,501,2,-2
2021-04-16,Portugal,553,4,-4
2021-04-17,Portugal,649,5,-5
2021-04-18,Portugal,441,3,-3
2021-04-19,Portugal,220,1,-1
2021-04-20,Portugal,424,5,-5
2021-04-21,Portugal,610,1,-1
2021-04-22,Portugal,636,4,-4
2021-04-23,Portugal,506,1,-1
2021-04-24,Portugal,567,2,-2
2021-04-25,Portugal,478,6,-6
2021-04-26,Portugal,196,0,0
2021-04-27,Portugal,353,5,-5
2021-04-28,Portugal,572,3,-3
2021-04-29,Portugal,470,1,-1
2021-04-30,Portugal,460,0,0
2021-05-01,Portugal,454,2,-2
2021-05-02,Portugal,330,1,-1
2021-05-03,Portugal,180,0,0
2021-05-04,Portugal,258,4,-4
2021-05-05,Portugal,387,2,-2
2021-05-06,Portugal,373,5,-5
2021-05-07,Portugal,377,1,-1
2021-05-08,Portugal,406,2,-2
2021-05-09,Portugal,324,1,-1
2021-05-10,Portugal,158,1,-1
2021-05-11,Portugal,268,1,-1
2021-05-12,Portugal,485,4,-4
2021-05-13,Portugal,436,1,-1
2021-05-14,Portugal,450,0,0
2021-05-15,Portugal,469,7,-7
2021-05-16,Portugal,334,1,-1
2021-05-17,Portugal,199,2,-2
2021-05-18,Portugal,386,2,-2
2021-05-19,Portugal,511,2,-2
2021-05-20,Portugal,451,1,-1
2021-05-21,Portugal,559,3,-3
2021-05-22,Portugal,523,0,0
2021-05-23,Portugal,413,0,0
2021-05-24,Portugal,241,1,-1
2021-05-25,Portugal,375,3,-3
2021-05-26,Portugal,594,1,-1
2021-05-27,Portugal,572,0,0
2021-05-28,Portugal,598,1,-1
2021-05-29,Portugal,609,0,0
2021-05-30,Portugal,445,0,0
2021-05-31,Portugal,435,2,-2
2021-06-01,Portugal,445,0,0
2021-06-02,Portugal,724,1,-1
2021-06-03,Portugal,769,3,-3
2021-06-04,Portugal,430,0,0
2021-06-05,Portugal,573,3,-3
2021-06-06,Portugal,612,2,-2
2021-06-07,Portugal,388,2,-2
2021-06-08,Portugal,598,1,-1
2021-06-09,Portugal,890,0,0
2021-06-10,Portugal,910,6,-6
2021-06-11,Portugal,519,1,-1
2021-06-12,Portugal,789,1,-1
2021-06-13,Portugal,707,2,-2
2021-06-14,Portugal,625,0,0
2021-06-15,Portugal,973,2,-2
2021-06-16,Portugal,1350,6,-6
2021-06-17,Portugal,1233,2,-2
2021-06-18,Portugal,1298,4,-4
2021-06-19,Portugal,1183,1,-1
2021-06-20,Portugal,941,3,-3
2021-06-21,Portugal,756,3,-3
2021-06-22,Portugal,1020,6,-6
2021-06-23,Portugal,1497,3,-3
2021-06-24,Portugal,1556,2,-2
2021-06-25,Portugal,1604,2,-2
2021-06-26,Portugal,1568,2,-2
2021-06-27,Portugal,1496,1,-1
2021-06-28,Portugal,902,2,-2
2021-06-29,Portugal,1746,6,-6
2021-06-30,Portugal,2362,4,-4
2021-07-01,Portugal,2449,5,-5
2021-07-02,Portugal,2436,7,-7
2021-07-03,Portugal,2605,4,-4
2021-07-04,Portugal,2041,0,0
2021-07-05,Portugal,1483,5,-5
2021-07-06,Portugal,2170,1,-1
2021-07-07,Portugal,3285,8,-8
2021-07-08,Portugal,3269,9,-9
2021-07-09,Portugal,3194,7,-7
2021-07-10,Portugal,3162,6,-6
2021-07-11,Portugal,2323,8,-8
2021-07-12,Portugal,1782,8,-8
2021-07-13,Portugal,2650,9,-9
2021-07-14,Portugal,4153,9,-9
2021-07-15,Portugal,3641,5,-5
2021-07-16,Portugal,3547,7,-7
2021-07-17,Portugal,3677,5,-5
2021-07-18,Portugal,3261,8,-8
2021-07-19,Portugal,1855,8,-8
2021-07-20,Portugal,2706,4,-4
2021-07-21,Portugal,4376,13,-13
2021-07-22,Portugal,3622,16,-16
2021-07-23,Portugal,3794,16,-16
2021-07-24,Portugal,3396,20,-20
2021-07-25,Portugal,2625,8,-8
2021-07-26,Portugal,1610,9,-9
2021-07-27,Portugal,2316,6,-6
2021-07-28,Portugal,3452,13,-13
2021-07-29,Portugal,3009,10,-10
2021-07-30,Portugal,2595,14,-14
2021-07-31,Portugal,2590,17,-17
2021-08-01,Portugal,2306,8,-8
2021-08-02,Portugal,1190,9,-9
2021-08-03,Portugal,2076,19,-19
2021-08-04,Portugal,3203,15,-15
2021-08-05,Portugal,2581,10,-10
2021-08-06,Portugal,2377,18,-18
2021-08-07,Portugal,2621,17,-17
2021-08-08,Portugal,1982,10,-10
2021-08-09,Portugal,1094,18,-18
2021-08-10,Portugal,2232,17,-17
2021-08-11,Portugal,2948,12,-12
2021-08-12,Portugal,2708,11,-11
2021-08-13,Portugal,2598,12,-12
2021-08-14,Portugal,2571,12,-12
2021-08-15,Portugal,2217,13,-13
2021-08-16,Portugal,1135,11,-11
2021-08-17,Portugal,2118,11,-11
2021-08-18,Portugal,2983,17,-17
2021-08-19,Portugal,2554,12,-12
2021-08-20,Portugal,2507,9,-9
2021-08-21,Portugal,2676,8,-8
2021-08-22,Portugal,2112,9,-9
2021-08-23,Portugal,1126,6,-6
2021-08-24,Portugal,2261,13,-13
2021-08-25,Portugal,3062,16,-16
2021-08-26,Portugal,2552,15,-15
2021-08-27,Portugal,2370,14,-14
2021-08-28,Portugal,2374,8,-8
2021-08-29,Portugal,1782,10,-10
2021-08-30,Portugal,1072,9,-9
2021-08-31,Portugal,1908,13,-13
2021-09-01,Portugal,1565,14,-14
2021-09-02,Portugal,2830,9,-9
2021-09-03,Portugal,1822,6,-6
2021-09-04,Portugal,1713,13,-13
2021-09-05,Portugal,1190,13,-13
2021-09-06,Portugal,663,12,-12
2021-09-07,Portugal,1231,6,-6
2021-09-08,Portugal,1778,10,-10
2021-09-09,Portugal,1408,10,-10
2021-09-10,Portugal,1323,7,-7
2021-09-11,Portugal,1223,10,-10
2021-09-12,Portugal,911,8,-8
2021-09-13,Portugal,458,5,-5
2021-09-14,Portugal,1058,6,-6
2021-09-15,Portugal,1247,10,-10
2021-09-16,Portugal,1062,6,-6
2021-09-17,Portugal,1023,7,-7
2021-09-18,Portugal,939,7,-7
2021-09-19,Portugal,677,5,-5
2021-09-20,Portugal,272,7,-7
2021-09-21,Portugal,780,11,-11
2021-09-22,Portugal,891,8,-8
2021-09-23,Portugal,885,5,-5
2021-09-24,Portugal,757,9,-9
2021-09-25,Portugal,713,5,-5
2021-09-26,Portugal,599,2,-2
2021-09-27,Portugal,230,1,-1
2021-09-28,Portugal,600,7,-7
2021-09-29,Portugal,755,6,-6
2021-09-30,Portugal,749,7,-7
2021-10-01,Portugal,696,4,-4
2021-10-02,Portugal,690,7,-7
2021-10-03,Portugal,449,7,-7
2021-10-04,Portugal,193,7,-7
2021-10-05,Portugal,730,4,-4
2021-10-06,Portugal,500,4,-4
2021-10-07,Portugal,731,11,-11
2021-10-08,Portugal,841,8,-8
2021-10-09,Portugal,704,7,-7
2021-10-10,Portugal,499,7,-7
2021-10-11,Portugal,327,7,-7
2021-10-12,Portugal,719,8,-8
2020-01-22,Spain,0,0,0
2020-01-23,Spain,0,0,0
2020-01-24,Spain,0,0,0
2020-01-25,Spain,0,0,0
2020-01-26,Spain,0,0,0
2020-01-27,Spain,0,0,0
2020-01-28,Spain,0,0,0
2020-01-29,Spain,0,0,0
2020-01-30,Spain,0,0,0
2020-01-31,Spain,0,0,0
2020-02-01,Spain,1,0,0
2020-02-02,Spain,0,0,0
2020-02-03,Spain,0,0,0
2020-02-04,Spain,0,0,0
2020-02-05,Spain,0,0,0
2020-02-06,Spain,0,0,0
2020-02-07,Spain,0,0,0
2020-02-08,Spain,0,0,0
2020-02-09,Spain,1,0,0
2020-02-10,Spain,0,0,0
2020-02-11,Spain,0,0,0
2020-02-12,Spain,0,0,0
2020-02-13,Spain,0,0,0
2020-02-14,Spain,0,0,0
2020-02-15,Spain,0,0,0
2020-02-16,Spain,0,0,0
2020-02-17,Spain,0,0,0
2020-02-18,Spain,0,0,0
2020-02-19,Spain,0,0,0
2020-02-20,Spain,0,0,0
2020-02-21,Spain,0,0,0
2020-02-22,Spain,0,0,0
2020-02-23,Spain,0,0,0
2020-02-24,Spain,0,0,0
2020-02-25,Spain,4,0,0
2020-02-26,Spain,7,0,0
2020-02-27,Spain,2,0,0
2020-02-28,Spain,17,0,0
2020-02-29,Spain,13,0,0
2020-03-01,Spain,39,0,0
2020-03-02,Spain,36,0,0
2020-03-03,Spain,45,1,-1
2020-03-04,Spain,57,1,-1
2020-03-05,Spain,37,1,-1
2020-03-06,Spain,141,2,-2
2020-03-07,Spain,100,5,-5
2020-03-08,Spain,173,7,-7
2020-03-09,Spain,400,11,-11
2020-03-10,Spain,622,7,-7
2020-03-11,Spain,582,19,-19
2020-03-12,Spain,0,1,-1
2020-03-13,Spain,2955,78,-78
2020-03-14,Spain,1159,62,-62
2020-03-15,Spain,1407,94,-94
2020-03-16,Spain,2144,53,-53
2020-03-17,Spain,1806,191,-191
2020-03-18,Spain,2162,90,-90
2020-03-19,Spain,4053,207,-207
2020-03-20,Spain,2447,213,-213
2020-03-21,Spain,4964,332,-332
2020-03-22,Spain,3394,397,-397
2020-03-23,Spain,6368,539,-539
2020-03-24,Spain,4749,497,-497
2020-03-25,Spain,9630,839,-839
2020-03-26,Spain,8271,718,-718
2020-03-27,Spain,7933,773,-773
2020-03-28,Spain,7516,844,-844
2020-03-29,Spain,6875,821,-821
2020-03-30,Spain,7846,913,-913
2020-03-31,Spain,7967,748,-748
2020-04-01,Spain,8195,923,-923
2020-04-02,Spain,7947,961,-961
2020-04-03,Spain,7134,850,-850
2020-04-04,Spain,6969,749,-749
2020-04-05,Spain,5478,694,-694
2020-04-06,Spain,5029,700,-700
2020-04-07,Spain,5267,704,-704
2020-04-08,Spain,6278,747,-747
2020-04-09,Spain,5002,655,-655
2020-04-10,Spain,5051,634,-634
2020-04-11,Spain,4754,525,-525
2020-04-12,Spain,3804,603,-603
2020-04-13,Spain,3268,547,-547
2020-04-14,Spain,2442,300,-300
2020-04-15,Spain,5103,652,-652
2020-04-16,Spain,7304,607,-607
2020-04-17,Spain,5891,687,-687
2020-04-18,Spain,887,41,-41
2020-04-19,Spain,6948,410,-410
2020-04-20,Spain,1536,399,-399
2020-04-21,Spain,3968,430,-430
2020-04-22,Spain,4211,435,-435
2020-04-23,Spain,4635,440,-440
2020-04-24,Spain,0,367,-367
2020-04-25,Spain,2915,378,-378
2020-04-26,Spain,1729,288,-288
2020-04-27,Spain,1831,331,-331
2020-04-28,Spain,1308,301,-301
2020-04-29,Spain,2144,453,-453
2020-04-30,Spain,518,268,-268
2020-05-01,Spain,1781,0,0
2020-05-02,Spain,1366,557,-557
2020-05-03,Spain,884,164,-164
2020-05-04,Spain,545,164,-164
2020-05-05,Spain,1318,185,-185
2020-05-06,Spain,996,244,-244
2020-05-07,Spain,1122,213,-213
2020-05-08,Spain,1410,229,-229
2020-05-09,Spain,721,179,-179
2020-05-10,Spain,772,143,-143
2020-05-11,Spain,3086,123,-123
2020-05-12,Spain,594,176,-176
2020-05-13,Spain,661,184,-184
2020-05-14,Spain,849,217,-217
2020-05-15,Spain,643,138,-138
2020-05-16,Spain,515,104,-104
2020-05-17,Spain,0,0,0
2020-05-18,Spain,908,146,-146
2020-05-19,Spain,431,69,-69
2020-05-20,Spain,518,110,-110
2020-05-21,Spain,482,52,-52
2020-05-22,Spain,1787,688,-688
2020-05-23,Spain,466,50,-50
2020-05-24,Spain,482,74,-74
2020-05-25,Spain,0,0,0
2020-05-26,Spain,859,283,-283
2020-05-27,Spain,0,0,0
2020-05-28,Spain,1647,2,-2
2020-05-29,Spain,658,2,-2
2020-05-30,Spain,664,4,-4
2020-05-31,Spain,251,2,-2
2020-06-01,Spain,159,0,0
2020-06-02,Spain,294,0,0
2020-06-03,Spain,394,1,-1
2020-06-04,Spain,334,5,-5
2020-06-05,Spain,318,1,-1
2020-06-06,Spain,332,1,-1
2020-06-07,Spain,240,1,-1
2020-06-08,Spain,167,0,0
2020-06-09,Spain,249,0,0
2020-06-10,Spain,314,0,0
2020-06-11,Spain,427,0,0
2020-06-12,Spain,502,0,0
2020-06-13,Spain,396,0,0
2020-06-14,Spain,323,0,0
2020-06-15,Spain,181,0,0
2020-06-16,Spain,219,0,0
2020-06-17,Spain,355,0,0
2020-06-18,Spain,585,0,0
2020-06-19,Spain,307,1179,-1179
2020-06-20,Spain,363,7,-7
2020-06-21,Spain,334,1,-1
2020-06-22,Spain,232,1,-1
2020-06-23,Spain,248,1,-1
2020-06-24,Spain,334,2,-2
2020-06-25,Spain,400,3,-3
2020-06-26,Spain,419,8,-8
2020-06-27,Spain,564,3,-3
2020-06-28,Spain,301,2,-2
2020-06-29,Spain,200,3,-3
2020-06-30,Spain,301,9,-9
2020-07-01,Spain,388,9,-9
2020-07-02,Spain,444,4,-4
2020-07-03,Spain,442,17,-17
2020-07-04,Spain,0,0,0
2020-07-05,Spain,0,0,0
2020-07-06,Spain,1244,3,-3
2020-07-07,Spain,341,4,-4
2020-07-08,Spain,383,4,-4
2020-07-09,Spain,543,5,-5
2020-07-10,Spain,852,2,-2
2020-07-11,Spain,0,0,0
2020-07-12,Spain,0,0,0
2020-07-13,Spain,2045,3,-3
2020-07-14,Spain,666,3,-3
2020-07-15,Spain,875,4,-4
2020-07-16,Spain,1361,3,-3
2020-07-17,Spain,1400,4,-4
2020-07-18,Spain,0,0,0
2020-07-19,Spain,0,0,0
2020-07-20,Spain,4581,2,-2
2020-07-21,Spain,1358,2,-2
2020-07-22,Spain,1357,2,-2
2020-07-23,Spain,2615,3,-3
2020-07-24,Spain,2255,3,-3
2020-07-25,Spain,0,0,0
2020-07-26,Spain,0,0,0
2020-07-27,Spain,6361,2,-2
2020-07-28,Spain,1828,2,-2
2020-07-29,Spain,2031,5,-5
2020-07-30,Spain,2789,2,-2
2020-07-31,Spain,3092,2,-2
2020-08-01,Spain,0,0,0
2020-08-02,Spain,0,0,0
2020-08-03,Spain,8532,27,-27
2020-08-04,Spain,5760,26,-26
2020-08-05,Spain,2953,1,-1
2020-08-06,Spain,4088,1,-1
2020-08-07,Spain,4507,3,-3
2020-08-08,Spain,0,0,0
2020-08-09,Spain,0,0,0
2020-08-10,Spain,8618,73,-73
2020-08-11,Spain,3632,5,-5
2020-08-12,Spain,3172,0,0
2020-08-13,Spain,7550,26,-26
2020-08-14,Spain,5479,12,-12
2020-08-15,Spain,0,0,0
2020-08-16,Spain,0,0,0
2020-08-17,Spain,16269,29,-29
2020-08-18,Spain,5114,24,-24
2020-08-19,Spain,6671,127,-127
2020-08-20,Spain,7039,16,-16
2020-08-21,Spain,8148,25,-25
2020-08-22,Spain,0,0,0
2020-08-23,Spain,0,0,0
2020-08-24,Spain,19382,34,-34
2020-08-25,Spain,7117,52,-52
2020-08-26,Spain,7296,47,-47
2020-08-27,Spain,9658,25,-25
2020-08-28,Spain,9779,15,-15
2020-08-29,Spain,0,0,0
2020-08-30,Spain,0,0,0
2020-08-31,Spain,23572,83,-83
2020-09-01,Spain,8115,58,-58
2020-09-02,Spain,8581,42,-42
2020-09-03,Spain,8959,40,-40
