date,country,daily deaths
1/22/20,Australia,0
1/23/20,Australia,0
1/24/20,Australia,0
1/25/20,Australia,0
1/26/20,Australia,0
1/27/20,Australia,0
1/28/20,Australia,0
1/29/20,Australia,0
1/30/20,Australia,0
1/31/20,Australia,0
2/1/20,Australia,0
2/2/20,Australia,0
2/3/20,Australia,0
2/4/20,Australia,0
2/5/20,Australia,0
2/6/20,Australia,0
2/7/20,Australia,0
2/8/20,Australia,0
2/9/20,Australia,0
2/10/20,Australia,0
2/11/20,Australia,0
2/12/20,Australia,0
2/13/20,Australia,0
2/14/20,Australia,0
2/15/20,Australia,0
2/16/20,Australia,0
2/17/20,Australia,0
2/18/20,Australia,0
2/19/20,Australia,0
2/20/20,Australia,0
2/21/20,Australia,0
2/22/20,Australia,0
2/23/20,Australia,0
2/24/20,Australia,0
2/25/20,Australia,0
2/26/20,Australia,0
2/27/20,Australia,0
2/28/20,Australia,0
2/29/20,Australia,0
3/1/20,Australia,1
3/2/20,Australia,0
3/3/20,Australia,0
3/4/20,Australia,1
3/5/20,Australia,0
3/6/20,Australia,0
3/7/20,Australia,0
3/8/20,Australia,1
3/9/20,Australia,0
3/10/20,Australia,0
3/11/20,Australia,0
3/12/20,Australia,0
3/13/20,Australia,0
3/14/20,Australia,0
3/15/20,Australia,0
3/16/20,Australia,0
3/17/20,Australia,2
3/18/20,Australia,1
3/19/20,Australia,0
3/20/20,Australia,1
3/21/20,Australia,0
3/22/20,Australia,0
3/23/20,Australia,0
3/24/20,Australia,1
3/25/20,Australia,0
3/26/20,Australia,5
3/27/20,Australia,0
3/28/20,Australia,1
3/29/20,Australia,2
3/30/20,Australia,1
3/31/20,Australia,1
4/1/20,Australia,2
4/2/20,Australia,4
4/3/20,Australia,4
4/4/20,Australia,2
4/5/20,Australia,5
4/6/20,Australia,5
4/7/20,Australia,5
4/8/20,Australia,5
4/9/20,Australia,1
4/10/20,Australia,3
4/11/20,Australia,3
4/12/20,Australia,3
4/13/20,Australia,1
4/14/20,Australia,1
4/15/20,Australia,1
4/16/20,Australia,0
4/17/20,Australia,3
4/18/20,Australia,1
4/19/20,Australia,0
4/20/20,Australia,0
4/21/20,Australia,0
4/22/20,Australia,0
4/23/20,Australia,8
4/24/20,Australia,4
4/25/20,Australia,1
4/26/20,Australia,3
4/27/20,Australia,0
4/28/20,Australia,6
4/29/20,Australia,2
4/30/20,Australia,2
5/1/20,Australia,0
5/2/20,Australia,1
5/3/20,Australia,1
5/4/20,Australia,1
5/5/20,Australia,1
5/6/20,Australia,0
5/7/20,Australia,0
5/8/20,Australia,0
5/9/20,Australia,0
5/10/20,Australia,0
5/11/20,Australia,0
5/12/20,Australia,1
5/13/20,Australia,0
5/14/20,Australia,0
5/15/20,Australia,0
5/16/20,Australia,0
5/17/20,Australia,1
5/18/20,Australia,0
5/19/20,Australia,1
5/20/20,Australia,0
5/21/20,Australia,1
5/22/20,Australia,0
5/23/20,Australia,1
5/24/20,Australia,0
5/25/20,Australia,0
5/26/20,Australia,1
5/27/20,Australia,0
5/28/20,Australia,0
5/29/20,Australia,0
5/30/20,Australia,0
5/31/20,Australia,0
6/1/20,Australia,0
6/2/20,Australia,0
6/3/20,Australia,0
6/4/20,Australia,0
6/5/20,Australia,0
6/6/20,Australia,0
6/7/20,Australia,0
6/8/20,Australia,0
6/9/20,Australia,0
6/10/20,Australia,0
6/11/20,Australia,0
6/12/20,Australia,0
6/13/20,Australia,0
6/14/20,Australia,0
6/15/20,Australia,0
6/16/20,Australia,0
6/17/20,Australia,0
6/18/20,Australia,0
6/19/20,Australia,0
6/20/20,Australia,0
6/21/20,Australia,0
6/22/20,Australia,0
6/23/20,Australia,1
6/24/20,Australia,1
6/25/20,Australia,0
6/26/20,Australia,0
6/27/20,Australia,0
6/28/20,Australia,0
6/29/20,Australia,0
6/30/20,Australia,0
7/1/20,Australia,0
7/2/20,Australia,0
7/3/20,Australia,0
7/4/20,Australia,0
7/5/20,Australia,2
7/6/20,Australia,0
7/7/20,Australia,0
7/8/20,Australia,0
7/9/20,Australia,0
7/10/20,Australia,1
7/11/20,Australia,1
7/12/20,Australia,0
7/13/20,Australia,0
7/14/20,Australia,3
7/15/20,Australia,2
7/16/20,Australia,3
7/17/20,Australia,2
7/18/20,Australia,4
7/19/20,Australia,1
7/20/20,Australia,3
7/21/20,Australia,2
7/22/20,Australia,5
7/23/20,Australia,6
7/24/20,Australia,6
7/25/20,Australia,10
7/26/20,Australia,6
7/27/20,Australia,6
7/28/20,Australia,9
7/29/20,Australia,13
7/30/20,Australia,7
7/31/20,Australia,5
8/1/20,Australia,7
8/2/20,Australia,13
8/3/20,Australia,11
8/4/20,Australia,15
8/5/20,Australia,8
8/6/20,Australia,11
8/7/20,Australia,12
8/8/20,Australia,17
8/9/20,Australia,18
8/10/20,Australia,18
8/11/20,Australia,21
8/12/20,Australia,9
8/13/20,Australia,14
8/14/20,Australia,4
8/15/20,Australia,17
8/16/20,Australia,25
8/17/20,Australia,17
8/18/20,Australia,12
8/19/20,Australia,13
8/20/20,Australia,9
8/21/20,Australia,13
8/22/20,Australia,17
8/23/20,Australia,15
8/24/20,Australia,8
8/25/20,Australia,24
8/26/20,Australia,23
8/27/20,Australia,11
8/28/20,Australia,17
8/29/20,Australia,11
8/30/20,Australia,41
8/31/20,Australia,5
9/1/20,Australia,6
9/2/20,Australia,15
9/3/20,Australia,59
9/4/20,Australia,11
9/5/20,Australia,5
9/6/20,Australia,9
9/7/20,Australia,8
9/8/20,Australia,11
9/9/20,Australia,7
9/10/20,Australia,9
9/11/20,Australia,6
9/12/20,Australia,7
9/13/20,Australia,6
9/14/20,Australia,0
9/15/20,Australia,8
9/16/20,Australia,8
9/17/20,Australia,5
9/18/20,Australia,7
9/19/20,Australia,5
9/20/20,Australia,2
9/21/20,Australia,3
9/22/20,Australia,5
9/23/20,Australia,2
9/24/20,Australia,8
9/25/20,Australia,1
9/26/20,Australia,2
9/27/20,Australia,3
9/28/20,Australia,7
9/29/20,Australia,4
9/30/20,Australia,2
10/1/20,Australia,2
10/2/20,Australia,3
10/3/20,Australia,1
10/4/20,Australia,0
10/5/20,Australia,1
10/6/20,Australia,2
10/7/20,Australia,0
10/8/20,Australia,0
10/9/20,Australia,0
10/10/20,Australia,1
10/11/20,Australia,0
10/12/20,Australia,1
10/13/20,Australia,5
10/14/20,Australia,0
10/15/20,Australia,0
10/16/20,Australia,0
10/17/20,Australia,0
10/18/20,Australia,1
10/19/20,Australia,0
10/20/20,Australia,0
10/21/20,Australia,0
10/22/20,Australia,0
10/23/20,Australia,0
10/24/20,Australia,0
10/25/20,Australia,0
10/26/20,Australia,0
10/27/20,Australia,2
10/28/20,Australia,0
10/29/20,Australia,0
10/30/20,Australia,0
10/31/20,Australia,0
11/1/20,Australia,0
11/2/20,Australia,0
11/3/20,Australia,0
11/4/20,Australia,0
11/5/20,Australia,0
11/6/20,Australia,0
11/7/20,Australia,0
11/8/20,Australia,0
11/9/20,Australia,0
11/10/20,Australia,0
11/11/20,Australia,0
11/12/20,Australia,0
11/13/20,Australia,0
11/14/20,Australia,0
11/15/20,Australia,0
11/16/20,Australia,0
11/17/20,Australia,0
11/18/20,Australia,0
11/19/20,Australia,0
11/20/20,Australia,0
11/21/20,Australia,0
11/22/20,Australia,0
11/23/20,Australia,0
11/24/20,Australia,0
11/25/20,Australia,0
11/26/20,Australia,0
11/27/20,Australia,0
11/28/20,Australia,0
11/29/20,Australia,1
11/30/20,Australia,0
12/1/20,Australia,0
12/2/20,Australia,0
12/3/20,Australia,0
12/4/20,Australia,0
12/5/20,Australia,0
12/6/20,Australia,0
12/7/20,Australia,0
12/8/20,Australia,0
12/9/20,Australia,0
12/10/20,Australia,0
12/11/20,Australia,0
12/12/20,Australia,0
12/13/20,Australia,0
12/14/20,Australia,0
12/15/20,Australia,0
12/16/20,Australia,0
12/17/20,Australia,0
12/18/20,Australia,0
12/19/20,Australia,0
12/20/20,Australia,0
12/21/20,Australia,0
12/22/20,Australia,0
12/23/20,Australia,0
12/24/20,Australia,0
12/25/20,Australia,0
12/26/20,Australia,0
12/27/20,Australia,1
12/28/20,Australia,0
12/29/20,Australia,0
12/30/20,Australia,0
12/31/20,Australia,0
1/1/21,Australia,0
1/2/21,Australia,0
1/3/21,Australia,0
1/4/21,Australia,0
1/5/21,Australia,0
1/6/21,Australia,0
1/7/21,Australia,0
1/8/21,Australia,0
1/9/21,Australia,0
1/10/21,Australia,0
1/11/21,Australia,0
1/12/21,Australia,0
1/13/21,Australia,0
1/14/21,Australia,0
1/15/21,Australia,0
1/16/21,Australia,0
1/17/21,Australia,0
1/18/21,Australia,0
1/19/21,Australia,0
1/20/21,Australia,0
1/21/21,Australia,0
1/22/21,Australia,0
1/23/21,Australia,0
1/24/21,Australia,0
1/25/21,Australia,0
1/26/21,Australia,0
1/27/21,Australia,0
1/28/21,Australia,0
1/29/21,Australia,0
1/30/21,Australia,0
1/31/21,Australia,0
2/1/21,Australia,0
2/2/21,Australia,0
2/3/21,Australia,0
2/4/21,Australia,0
2/5/21,Australia,0
2/6/21,Australia,0
2/7/21,Australia,0
2/8/21,Australia,0
2/9/21,Australia,0
2/10/21,Australia,0
2/11/21,Australia,0
2/12/21,Australia,0
2/13/21,Australia,0
2/14/21,Australia,0
2/15/21,Australia,0
2/16/21,Australia,0
2/17/21,Australia,0
2/18/21,Australia,0
2/19/21,Australia,0
2/20/21,Australia,0
2/21/21,Australia,0
2/22/21,Australia,0
2/23/21,Australia,0
2/24/21,Australia,0
2/25/21,Australia,0
2/26/21,Australia,0
2/27/21,Australia,0
2/28/21,Australia,0
3/1/21,Australia,0
3/2/21,Australia,0
3/3/21,Australia,0
3/4/21,Australia,0
3/5/21,Australia,0
3/6/21,Australia,0
3/7/21,Australia,0
3/8/21,Australia,0
3/9/21,Australia,0
3/10/21,Australia,0
3/11/21,Australia,0
3/12/21,Australia,0
3/13/21,Australia,0
3/14/21,Australia,0
3/15/21,Australia,0
3/16/21,Australia,0
3/17/21,Australia,0
3/18/21,Australia,0
3/19/21,Australia,0
3/20/21,Australia,0
3/21/21,Australia,0
3/22/21,Australia,0
3/23/21,Australia,0
3/24/21,Australia,0
3/25/21,Australia,0
3/26/21,Australia,0
3/27/21,Australia,0
3/28/21,Australia,0
3/29/21,Australia,0
3/30/21,Australia,0
3/31/21,Australia,0
4/1/21,Australia,0
4/2/21,Australia,0
4/3/21,Australia,0
4/4/21,Australia,0
4/5/21,Australia,0
4/6/21,Australia,0
4/7/21,Australia,0
4/8/21,Australia,0
4/9/21,Australia,0
4/10/21,Australia,0
4/11/21,Australia,0
4/12/21,Australia,1
4/13/21,Australia,0
4/14/21,Australia,0
4/15/21,Australia,0
4/16/21,Australia,0
4/17/21,Australia,0
4/18/21,Australia,0
4/19/21,Australia,0
4/20/21,Australia,0
4/21/21,Australia,0
4/22/21,Australia,0
4/23/21,Australia,0
4/24/21,Australia,0
4/25/21,Australia,0
4/26/21,Australia,0
4/27/21,Australia,0
4/28/21,Australia,0
4/29/21,Australia,0
4/30/21,Australia,0
5/1/21,Australia,0
5/2/21,Australia,0
5/3/21,Australia,0
5/4/21,Australia,0
5/5/21,Australia,0
5/6/21,Australia,0
5/7/21,Australia,0
5/8/21,Australia,0
5/9/21,Australia,0
5/10/21,Australia,0
5/11/21,Australia,0
5/12/21,Australia,0
5/13/21,Australia,0
5/14/21,Australia,0
5/15/21,Australia,0
5/16/21,Australia,0
5/17/21,Australia,0
5/18/21,Australia,0
5/19/21,Australia,0
5/20/21,Australia,0
5/21/21,Australia,0
5/22/21,Australia,0
5/23/21,Australia,0
5/24/21,Australia,0
5/25/21,Australia,0
5/26/21,Australia,0
5/27/21,Australia,0
5/28/21,Australia,0
5/29/21,Australia,0
5/30/21,Australia,0
5/31/21,Australia,0
6/1/21,Australia,0
6/2/21,Australia,0
6/3/21,Australia,0
6/4/21,Australia,0
6/5/21,Australia,0
6/6/21,Australia,0
6/7/21,Australia,0
6/8/21,Australia,0
6/9/21,Australia,0
6/10/21,Australia,0
6/11/21,Australia,0
6/12/21,Australia,0
6/13/21,Australia,0
6/14/21,Australia,0
6/15/21,Australia,0
6/16/21,Australia,0
6/17/21,Australia,0
6/18/21,Australia,0
6/19/21,Australia,0
6/20/21,Australia,0
6/21/21,Australia,0
6/22/21,Australia,0
6/23/21,Australia,0
6/24/21,Australia,0
6/25/21,Australia,0
6/26/21,Australia,0
6/27/21,Australia,0
6/28/21,Australia,0
6/29/21,Australia,0
6/30/21,Australia,0
7/1/21,Australia,0
7/2/21,Australia,0
7/3/21,Australia,0
7/4/21,Australia,0
7/5/21,Australia,0
7/6/21,Australia,0
7/7/21,Australia,0
7/8/21,Australia,0
7/9/21,Australia,0
7/10/21,Australia,1
7/11/21,Australia,0
7/12/21,Australia,1
7/13/21,Australia,0
7/14/21,Australia,0
7/15/21,Australia,0
7/16/21,Australia,1
7/17/21,Australia,1
7/18/21,Australia,0
7/19/21,Australia,1
7/20/21,Australia,0
7/21/21,Australia,0
7/22/21,Australia,1
7/23/21,Australia,0
7/24/21,Australia,2
7/25/21,Australia,0
7/26/21,Australia,4
7/27/21,Australia,0
7/28/21,Australia,2
7/29/21,Australia,0
7/30/21,Australia,1
7/31/21,Australia,0
8/1/21,Australia,1
8/2/21,Australia,0
8/3/21,Australia,2
8/4/21,Australia,5
8/5/21,Australia,1
8/6/21,Australia,6
8/7/21,Australia,0
8/8/21,Australia,1
8/9/21,Australia,4
8/10/21,Australia,2
8/11/21,Australia,2
8/12/21,Australia,2
8/13/21,Australia,4
8/14/21,Australia,5
8/15/21,Australia,8
8/16/21,Australia,1
8/17/21,Australia,3
8/18/21,Australia,2
8/19/21,Australia,4
8/20/21,Australia,2
8/21/21,Australia,3
8/22/21,Australia,3
8/23/21,Australia,0
8/24/21,Australia,2
8/25/21,Australia,3
8/26/21,Australia,2
8/27/21,Australia,2
8/28/21,Australia,6
8/29/21,Australia,4
8/30/21,Australia,3
8/31/21,Australia,6
9/1/21,Australia,7
9/2/21,Australia,13
9/3/21,Australia,4
9/4/21,Australia,3
9/5/21,Australia,5
9/6/21,Australia,8
9/7/21,Australia,8
9/8/21,Australia,6
9/9/21,Australia,10
9/10/21,Australia,8
9/11/21,Australia,7
9/12/21,Australia,7
9/13/21,Australia,4
9/14/21,Australia,14
9/15/21,Australia,12
9/16/21,Australia,13
9/17/21,Australia,7
9/18/21,Australia,14
9/19/21,Australia,5
9/20/21,Australia,11
9/21/21,Australia,8
9/22/21,Australia,10
9/23/21,Australia,12
9/24/21,Australia,12
9/25/21,Australia,11
9/26/21,Australia,14
9/27/21,Australia,11
9/28/21,Australia,23
9/29/21,Australia,12
9/30/21,Australia,20
10/1/21,Australia,10
10/2/21,Australia,13
10/3/21,Australia,12
10/4/21,Australia,11
10/5/21,Australia,22
10/6/21,Australia,10
10/7/21,Australia,16
10/8/21,Australia,16
10/9/21,Australia,11
10/10/21,Australia,16
10/11/21,Australia,13
10/12/21,Australia,17
1/22/20,Canada,0
1/23/20,Canada,0
1/24/20,Canada,0
1/25/20,Canada,0
1/26/20,Canada,0
1/27/20,Canada,0
1/28/20,Canada,0
1/29/20,Canada,0
1/30/20,Canada,0
1/31/20,Canada,0
2/1/20,Canada,0
2/2/20,Canada,0
2/3/20,Canada,0
2/4/20,Canada,0
2/5/20,Canada,0
2/6/20,Canada,0
2/7/20,Canada,0
2/8/20,Canada,0
2/9/20,Canada,0
2/10/20,Canada,0
2/11/20,Canada,0
2/12/20,Canada,0
2/13/20,Canada,0
2/14/20,Canada,0
2/15/20,Canada,0
2/16/20,Canada,0
2/17/20,Canada,0
2/18/20,Canada,0
2/19/20,Canada,0
2/20/20,Canada,0
2/21/20,Canada,0
2/22/20,Canada,0
2/23/20,Canada,0
2/24/20,Canada,0
2/25/20,Canada,0
2/26/20,Canada,0
2/27/20,Canada,0
2/28/20,Canada,0
2/29/20,Canada,0
3/1/20,Canada,0
3/2/20,Canada,0
3/3/20,Canada,0
3/4/20,Canada,0
3/5/20,Canada,0
3/6/20,Canada,0
3/7/20,Canada,0
3/8/20,Canada,0
3/9/20,Canada,1
3/10/20,Canada,0
3/11/20,Canada,0
3/12/20,Canada,0
3/13/20,Canada,0
3/14/20,Canada,0
3/15/20,Canada,0
3/16/20,Canada,3
3/17/20,Canada,2
3/18/20,Canada,5
3/19/20,Canada,0
3/20/20,Canada,4
3/21/20,Canada,4
3/22/20,Canada,3
3/23/20,Canada,7
3/24/20,Canada,4
3/25/20,Canada,9
3/26/20,Canada,15
3/27/20,Canada,9
3/28/20,Canada,16
3/29/20,Canada,14
3/30/20,Canada,29
3/31/20,Canada,27
4/1/20,Canada,23
4/2/20,Canada,49
4/3/20,Canada,53
4/4/20,Canada,83
4/5/20,Canada,75
4/6/20,Canada,85
4/7/20,Canada,61
4/8/20,Canada,67
4/9/20,Canada,123
4/10/20,Canada,96
4/11/20,Canada,119
4/12/20,Canada,109
4/13/20,Canada,130
4/14/20,Canada,136
4/15/20,Canada,154
4/16/20,Canada,203
4/17/20,Canada,126
4/18/20,Canada,143
4/19/20,Canada,158
4/20/20,Canada,146
4/21/20,Canada,193
4/22/20,Canada,195
4/23/20,Canada,171
4/24/20,Canada,180
4/25/20,Canada,187
4/26/20,Canada,157
4/27/20,Canada,185
4/28/20,Canada,197
4/29/20,Canada,244
4/30/20,Canada,179
5/1/20,Canada,202
5/2/20,Canada,148
5/3/20,Canada,140
5/4/20,Canada,242
5/5/20,Canada,170
5/6/20,Canada,159
5/7/20,Canada,147
5/8/20,Canada,153
5/9/20,Canada,164
5/10/20,Canada,118
5/11/20,Canada,134
5/12/20,Canada,151
5/13/20,Canada,103
5/14/20,Canada,121
5/15/20,Canada,121
5/16/20,Canada,119
5/17/20,Canada,90
5/18/20,Canada,92
5/19/20,Canada,75
5/20/20,Canada,122
5/21/20,Canada,96
5/22/20,Canada,98
5/23/20,Canada,94
5/24/20,Canada,88
5/25/20,Canada,94
5/26/20,Canada,92
5/27/20,Canada,94
5/28/20,Canada,111
5/29/20,Canada,80
5/30/20,Canada,60
5/31/20,Canada,49
6/1/20,Canada,46
6/2/20,Canada,56
6/3/20,Canada,54
6/4/20,Canada,64
6/5/20,Canada,40
6/6/20,Canada,62
6/7/20,Canada,41
6/8/20,Canada,44
6/9/20,Canada,34
6/10/20,Canada,35
6/11/20,Canada,31
6/12/20,Canada,29
6/13/20,Canada,28
6/14/20,Canada,19
6/15/20,Canada,8
6/16/20,Canada,24
6/17/20,Canada,21
6/18/20,Canada,13
6/19/20,Canada,25
6/20/20,Canada,29
6/21/20,Canada,17
6/22/20,Canada,20
6/23/20,Canada,24
6/24/20,Canada,30
6/25/20,Canada,23
6/26/20,Canada,7
6/27/20,Canada,9
6/28/20,Canada,10
6/29/20,Canada,19
6/30/20,Canada,12
7/1/20,Canada,10
7/2/20,Canada,16
7/3/20,Canada,7
7/4/20,Canada,8
7/5/20,Canada,2
7/6/20,Canada,13
7/7/20,Canada,7
7/8/20,Canada,12
7/9/20,Canada,10
7/10/20,Canada,14
7/11/20,Canada,3
7/12/20,Canada,5
7/13/20,Canada,8
7/14/20,Canada,5
7/15/20,Canada,14
7/16/20,Canada,12
7/17/20,Canada,10
7/18/20,Canada,3
7/19/20,Canada,4
7/20/20,Canada,4
7/21/20,Canada,7
7/22/20,Canada,4
7/23/20,Canada,8
7/24/20,Canada,4
7/25/20,Canada,4
7/26/20,Canada,4
7/27/20,Canada,13
7/28/20,Canada,10
7/29/20,Canada,5
7/30/20,Canada,13
7/31/20,Canada,6
8/1/20,Canada,4
8/2/20,Canada,3
8/3/20,Canada,3
8/4/20,Canada,8
8/5/20,Canada,6
8/6/20,Canada,6
8/7/20,Canada,5
8/8/20,Canada,4
8/9/20,Canada,3
8/10/20,Canada,7
8/11/20,Canada,6
8/12/20,Canada,5
8/13/20,Canada,6
8/14/20,Canada,4
8/15/20,Canada,6
8/16/20,Canada,5
8/17/20,Canada,2
8/18/20,Canada,10
8/19/20,Canada,6
8/20/20,Canada,3
8/21/20,Canada,14
8/22/20,Canada,1
8/23/20,Canada,4
8/24/20,Canada,8
8/25/20,Canada,5
8/26/20,Canada,5
8/27/20,Canada,4
8/28/20,Canada,13
8/29/20,Canada,3
8/30/20,Canada,1
8/31/20,Canada,8
9/1/20,Canada,4
9/2/20,Canada,2
9/3/20,Canada,6
9/4/20,Canada,1
9/5/20,Canada,1
9/6/20,Canada,2
9/7/20,Canada,3
9/8/20,Canada,7
9/9/20,Canada,4
9/10/20,Canada,8
9/11/20,Canada,0
9/12/20,Canada,2
9/13/20,Canada,3
9/14/20,Canada,13
9/15/20,Canada,8
9/16/20,Canada,5
9/17/20,Canada,5
9/18/20,Canada,12
9/19/20,Canada,7
9/20/20,Canada,2
9/21/20,Canada,12
9/22/20,Canada,9
9/23/20,Canada,8
9/24/20,Canada,8
9/25/20,Canada,7
9/26/20,Canada,6
9/27/20,Canada,5
9/28/20,Canada,17
9/29/20,Canada,13
9/30/20,Canada,18
10/1/20,Canada,16
10/2/20,Canada,98
10/3/20,Canada,21
10/4/20,Canada,44
10/5/20,Canada,29
10/6/20,Canada,18
10/7/20,Canada,19
10/8/20,Canada,18
10/9/20,Canada,14
10/10/20,Canada,26
10/11/20,Canada,14
10/12/20,Canada,12
10/13/20,Canada,32
10/14/20,Canada,25
10/15/20,Canada,19
10/16/20,Canada,32
10/17/20,Canada,8
10/18/20,Canada,24
10/19/20,Canada,31
10/20/20,Canada,18
10/21/20,Canada,37
10/22/20,Canada,31
10/23/20,Canada,27
10/24/20,Canada,22
10/25/20,Canada,31
10/26/20,Canada,38
10/27/20,Canada,25
10/28/20,Canada,38
10/29/20,Canada,34
10/30/20,Canada,45
10/31/20,Canada,39
11/1/20,Canada,37
11/2/20,Canada,32
11/3/20,Canada,58
11/4/20,Canada,41
11/5/20,Canada,40
11/6/20,Canada,62
11/7/20,Canada,47
11/8/20,Canada,48
11/9/20,Canada,61
11/10/20,Canada,67
11/11/20,Canada,63
11/12/20,Canada,73
11/13/20,Canada,46
11/14/20,Canada,62
11/15/20,Canada,65
11/16/20,Canada,74
11/17/20,Canada,68
11/18/20,Canada,104
11/19/20,Canada,70
11/20/20,Canada,67
11/21/20,Canada,66
11/22/20,Canada,56
11/23/20,Canada,79
11/24/20,Canada,100
11/25/20,Canada,58
11/26/20,Canada,82
11/27/20,Canada,86
11/28/20,Canada,68
11/29/20,Canada,74
11/30/20,Canada,109
12/1/20,Canada,78
12/2/20,Canada,106
12/3/20,Canada,90
12/4/20,Canada,103
12/5/20,Canada,74
12/6/20,Canada,85
12/7/20,Canada,121
12/8/20,Canada,97
12/9/20,Canada,116
12/10/20,Canada,118
12/11/20,Canada,128
12/12/20,Canada,98
12/13/20,Canada,84
12/14/20,Canada,140
12/15/20,Canada,116
12/16/20,Canada,118
12/17/20,Canada,156
12/18/20,Canada,113
12/19/20,Canada,104
12/20/20,Canada,90
12/21/20,Canada,107
12/22/20,Canada,126
12/23/20,Canada,145
12/24/20,Canada,150
12/25/20,Canada,64
12/26/20,Canada,85
12/27/20,Canada,120
12/28/20,Canada,157
12/29/20,Canada,200
12/30/20,Canada,122
12/31/20,Canada,112
1/1/21,Canada,44
1/2/21,Canada,108
1/3/21,Canada,92
1/4/21,Canada,241
1/5/21,Canada,142
1/6/21,Canada,150
1/7/21,Canada,165
1/8/21,Canada,142
1/9/21,Canada,138
1/10/21,Canada,90
1/11/21,Canada,125
1/12/21,Canada,160
1/13/21,Canada,180
1/14/21,Canada,147
1/15/21,Canada,170
1/16/21,Canada,122
1/17/21,Canada,128
1/18/21,Canada,125
1/19/21,Canada,151
1/20/21,Canada,185
1/21/21,Canada,139
1/22/21,Canada,181
1/23/21,Canada,105
1/24/21,Canada,127
1/25/21,Canada,126
1/26/21,Canada,147
1/27/21,Canada,93
1/28/21,Canada,191
1/29/21,Canada,149
1/30/21,Canada,133
1/31/21,Canada,83
2/1/21,Canada,104
2/2/21,Canada,97
2/3/21,Canada,119
2/4/21,Canada,125
2/5/21,Canada,121
2/6/21,Canada,93
2/7/21,Canada,60
2/8/21,Canada,70
2/9/21,Canada,84
2/10/21,Canada,93
2/11/21,Canada,82
2/12/21,Canada,79
2/13/21,Canada,70
2/14/21,Canada,23
2/15/21,Canada,37
2/16/21,Canada,97
2/17/21,Canada,44
2/18/21,Canada,70
2/19/21,Canada,72
2/20/21,Canada,50
2/21/21,Canada,44
2/22/21,Canada,49
2/23/21,Canada,39
2/24/21,Canada,47
2/25/21,Canada,58
2/26/21,Canada,48
2/27/21,Canada,45
2/28/21,Canada,34
3/1/21,Canada,23
3/2/21,Canada,28
3/3/21,Canada,60
3/4/21,Canada,46
3/5/21,Canada,41
3/6/21,Canada,21
3/7/21,Canada,26
3/8/21,Canada,37
3/9/21,Canada,28
3/10/21,Canada,31
3/11/21,Canada,36
3/12/21,Canada,33
3/13/21,Canada,30
3/14/21,Canada,29
3/15/21,Canada,32
3/16/21,Canada,24
3/17/21,Canada,35
3/18/21,Canada,36
3/19/21,Canada,27
3/20/21,Canada,26
3/21/21,Canada,33
3/22/21,Canada,40
3/23/21,Canada,19
3/24/21,Canada,24
3/25/21,Canada,31
3/26/21,Canada,36
3/27/21,Canada,26
3/28/21,Canada,28
3/29/21,Canada,20
3/30/21,Canada,26
3/31/21,Canada,33
4/1/21,Canada,43
4/2/21,Canada,29
4/3/21,Canada,19
4/4/21,Canada,24
4/5/21,Canada,21
4/6/21,Canada,46
4/7/21,Canada,32
4/8/21,Canada,38
4/9/21,Canada,40
4/10/21,Canada,36
4/11/21,Canada,28
4/12/21,Canada,41
4/13/21,Canada,36
4/14/21,Canada,53
4/15/21,Canada,55
4/16/21,Canada,41
4/17/21,Canada,48
4/18/21,Canada,34
4/19/21,Canada,44
4/20/21,Canada,46
4/21/21,Canada,50
4/22/21,Canada,59
4/23/21,Canada,61
4/24/21,Canada,44
4/25/21,Canada,38
4/26/21,Canada,59
4/27/21,Canada,41
4/28/21,Canada,52
4/29/21,Canada,52
4/30/21,Canada,50
5/1/21,Canada,42
5/2/21,Canada,39
5/3/21,Canada,42
5/4/21,Canada,57
5/5/21,Canada,51
5/6/21,Canada,39
5/7/21,Canada,40
5/8/21,Canada,39
5/9/21,Canada,58
5/10/21,Canada,56
5/11/21,Canada,32
5/12/21,Canada,54
5/13/21,Canada,57
5/14/21,Canada,44
5/15/21,Canada,39
5/16/21,Canada,40
5/17/21,Canada,34
5/18/21,Canada,36
5/19/21,Canada,48
5/20/21,Canada,45
5/21/21,Canada,51
5/22/21,Canada,41
5/23/21,Canada,28
5/24/21,Canada,30
5/25/21,Canada,63
5/26/21,Canada,37
5/27/21,Canada,50
5/28/21,Canada,29
5/29/21,Canada,38
5/30/21,Canada,34
5/31/21,Canada,35
6/1/21,Canada,19
6/2/21,Canada,46
6/3/21,Canada,32
6/4/21,Canada,35
6/5/21,Canada,33
6/6/21,Canada,12
6/7/21,Canada,37
6/8/21,Canada,30
6/9/21,Canada,52
6/10/21,Canada,30
6/11/21,Canada,13
6/12/21,Canada,28
6/13/21,Canada,17
6/14/21,Canada,14
6/15/21,Canada,27
6/16/21,Canada,29
6/17/21,Canada,11
6/18/21,Canada,11
6/19/21,Canada,31
6/20/21,Canada,22
6/21/21,Canada,26
6/22/21,Canada,53
6/23/21,Canada,20
6/24/21,Canada,17
6/25/21,Canada,5
6/26/21,Canada,17
6/27/21,Canada,13
6/28/21,Canada,11
6/29/21,Canada,36
6/30/21,Canada,21
7/1/21,Canada,19
7/2/21,Canada,24
7/3/21,Canada,10
7/4/21,Canada,12
7/5/21,Canada,8
7/6/21,Canada,13
7/7/21,Canada,6
7/8/21,Canada,18
7/9/21,Canada,14
